"zip_code","Population","MedianIncome","city","state","latitude","longitude"
95679,48,14073,"Rumsey","CA",38.867147,-122.224813
95680,260,0,"Ryde","CA",38.232898,-121.568427
95681,1475,44464,"Sheridan","CA",38.997612,-121.37967
95682,29972,77416,"Shingle Springs","CA",38.641158,-120.97109
95683,6555,100139,"Sloughhouse","CA",38.492811,-121.10036
95684,2980,52292,"Somerset","CA",38.60766,-120.5937
95685,4278,60648,"Sutter Creek","CA",38.394464,-120.79015
95686,965,31438,"Thornton","CA",38.228976,-121.44032
95687,65781,73684,"Vacaville","CA",38.34401,-121.95333
95688,35820,81860,"Vacaville","CA",38.380528,-121.99192
95689,904,56875,"Volcano","CA",38.473857,-120.59421
95690,1932,56101,"Walnut Grove","CA",38.240477,-121.56507
95691,35929,65769,"West Sacramento","CA",38.569193,-121.54496
95692,4812,62043,"Wheatland","CA",39.030716,-121.43497
95693,5943,79121,"Wilton","CA",38.382367,-121.23708
95694,9574,58517,"Winters","CA",38.537434,-121.97757
95695,38790,52274,"Woodland","CA",38.697238,-121.80944
95697,554,75714,"Yolo","CA",38.751038,-121.832156
95698,219,45769,"Zamora","CA",38.782731,-121.89811
95699,148,77188,"Drytown","CA",38.437001,-120.845706
95701,718,52841,"Alta","CA",39.217668,-120.78346
95703,1065,69750,"Applegate","CA",38.995732,-120.99703
95709,4953,70417,"Camino","CA",38.748112,-120.67463
95713,9920,60720,"Colfax","CA",39.092062,-120.93471
95714,284,54327,"Dutch Flat","CA",39.204434,-120.83816
95715,80,32361,"Emigrant Gap","CA",39.277658,-120.7067
95717,199,39167,"Gold Run","CA",39.177026,-120.8451
95720,60,56667,"Kyburz","CA",38.771209,-120.26765
95721,13,0,"Echo Lake","CA",38.823996,-120.05956
95722,4524,76389,"Meadow Vista","CA",39.005098,-121.01891
95724,0,0,"Norden","CA",39.26599,-120.64145
95726,8566,55996,"Pollock Pines","CA",38.749713,-120.53386
95728,495,38690,"Soda Springs","CA",39.311156,-120.41039
95735,30,34063,"Twin Bridges","CA",38.805745,-120.13213
95736,250,43355,"Weimar","CA",39.01004,-120.97814
95742,9780,104167,"Rancho Cordova","CA",38.607756,-121.18367
95746,23715,118919,"Granite Bay","CA",38.743811,-121.19013
95747,56415,92678,"Roseville","CA",38.768829,-121.33629
95758,62099,70003,"Elk Grove","CA",38.406432,-121.43673
95762,40603,117700,"El Dorado Hills","CA",38.684324,-121.06879
95765,36391,87100,"Rocklin","CA",38.817993,-121.2631
95776,21827,63750,"Woodland","CA",38.681254,-121.74189
95814,10076,33373,"Sacramento","CA",38.580255,-121.49125
95815,25772,29721,"Sacramento","CA",38.611854,-121.44553
95816,16845,53002,"Sacramento","CA",38.571661,-121.46827
95817,14472,34845,"Sacramento","CA",38.551106,-121.45996
95818,20135,58272,"Sacramento","CA",38.556576,-121.49285
95819,18374,87156,"Sacramento","CA",38.568855,-121.44099
95820,34529,40730,"Sacramento","CA",38.535795,-121.44663
95821,34439,38777,"Sacramento","CA",38.623304,-121.38181
95822,42907,44392,"Sacramento","CA",38.51394,-121.49201
95823,73641,36731,"Sacramento","CA",38.477508,-121.44561
95824,29781,28447,"Sacramento","CA",38.518356,-121.44378
95825,31083,37382,"Sacramento","CA",38.594205,-121.40726
95826,38378,53648,"Sacramento","CA",38.550098,-121.37492
95827,20294,50528,"Sacramento","CA",38.566506,-121.32515
95828,61490,45439,"Sacramento","CA",38.484747,-121.4024
95829,25786,74530,"Sacramento","CA",38.476196,-121.34715
95830,762,56250,"Sacramento","CA",38.498156,-121.2651
95831,41597,68679,"Sacramento","CA",38.494971,-121.53059
95832,11908,42228,"Sacramento","CA",38.464667,-121.49643
95833,39117,55827,"Sacramento","CA",38.616891,-121.49623
95834,23986,56651,"Sacramento","CA",38.642805,-121.50466
95835,39073,80449,"Sacramento","CA",38.664824,-121.52061
95837,289,110236,"Sacramento","CA",38.700244,-121.60207
95838,35935,39481,"Sacramento","CA",38.641223,-121.4417
95841,19361,38464,"Sacramento","CA",38.66152,-121.34361
95842,31671,44542,"Sacramento","CA",38.687718,-121.349
95843,47172,64773,"Antelope","CA",38.716874,-121.3698
95864,22698,83467,"Sacramento","CA",38.587805,-121.37809
95901,32742,42319,"Marysville","CA",39.15973,-121.53735
95903,1772,33173,"Beale AFB","CA",39.125997,-121.36637
95910,115,37663,"Alleghany","CA",39.465229,-120.84496
95912,4550,50764,"Arbuckle","CA",38.97159,-122.02725
95914,555,25200,"Bangor","CA",39.425854,-121.35852
95915,58,10481,"Belden","CA",39.912222,-120.834958
95916,1291,38636,"Berry Creek","CA",39.661519,-121.38193
95917,3508,44500,"Biggs","CA",39.413477,-121.71162
95918,1805,77583,"Browns Valley","CA",39.282171,-121.34733
95919,1529,45871,"Brownsville","CA",39.453457,-121.26543
95920,417,71063,"Butte City","CA",39.44223,-121.95216
95922,595,24722,"Camptonville","CA",39.469943,-121.07321
95923,12,0,"Canyondam","CA",40.187554,-121.1152
95925,83,0,"Challenge","CA",39.466279,-121.20936
95926,38276,37296,"Chico","CA",39.745973,-121.84259
95928,36081,45906,"Chico","CA",39.720955,-121.81888
95930,72,0,"Clipper Mills","CA",39.563522,-121.13191
95932,7808,46453,"Colusa","CA",39.254875,-122.04572
95934,504,31892,"Crescent Mills","CA",40.074042,-120.93973
95935,594,37461,"Dobbins","CA",39.381883,-121.21763
95936,244,53214,"Downieville","CA",39.567001,-120.8384
95937,1133,56394,"Dunnigan","CA",38.931025,-121.94518
95938,3936,60750,"Durham","CA",39.624259,-121.79152
95939,512,29063,"Elk Creek","CA",39.535446,-122.57667
95941,505,63529,"Forbestown","CA",39.51642,-121.26853
95942,1098,41888,"Forest Ranch","CA",40.044865,-121.59415
95943,805,51908,"Glenn","CA",39.605289,-122.03231
95944,12,0,"Goodyears Bar","CA",39.545514,-120.88512
95945,25223,42778,"Grass Valley","CA",39.202725,-121.02076
95946,10206,62180,"Penn Valley","CA",39.207828,-121.20021
95947,1663,34500,"Greenville","CA",40.144573,-120.88311
95948,10349,44423,"Gridley","CA",39.35217,-121.71129
95949,19640,60459,"Grass Valley","CA",39.13255,-121.0981
95950,724,42273,"Grimes","CA",39.070128,-121.8981
95951,2948,37500,"Hamilton City","CA",39.738889,-122.01675
95953,10631,46392,"Live Oak","CA",39.25209,-121.69439
95954,12535,40545,"Magalia","CA",39.888074,-121.59048
95955,1384,47031,"Maxwell","CA",39.283329,-122.20206
95956,459,56923,"Meadow Valley","CA",39.93935,-121.06047
95957,773,58438,"Meridian","CA",39.070323,-121.83065
95959,17013,58913,"Nevada City","CA",39.299405,-120.95144
95960,974,29250,"North San Juan","CA",39.396152,-121.08227
95961,26979,46441,"Olivehurst","CA",39.089929,-121.55053
95962,1285,59832,"Oregon House","CA",39.355688,-121.2548
95963,15018,39485,"Orland","CA",39.760968,-122.218
95965,20599,35220,"Oroville","CA",39.558586,-121.58923
95966,30916,40775,"Oroville","CA",39.491076,-121.49468
95968,1438,33100,"Palermo","CA",39.434644,-121.55043
95969,27443,41982,"Paradise","CA",39.750422,-121.61026
95970,482,57639,"Princeton","CA",39.415041,-122.02487
95971,5798,51869,"Quincy","CA",39.957324,-120.98366
95973,33511,56541,"Chico","CA",39.793465,-121.87946
95974,0,0,"Richvale","CA",39.496465,-121.74712
95975,2072,57969,"Rough And Ready","CA",39.224179,-121.14539
95977,1887,48500,"Smartville","CA",39.19322,-121.28975
95978,0,0,"Stirling City","CA",39.904478,-121.52805
95979,685,47500,"Stonyford","CA",39.331444,-122.47943
95981,102,0,"Strawberry Valley","CA",39.584801,-121.08762
95982,3251,63816,"Sutter","CA",39.16855,-121.76465
95983,440,26250,"Taylorsville","CA",40.06686,-120.77442
95984,0,0,"Twain","CA",40.017767,-121.05989
95986,17,0,"Washington","CA",39.340422,-120.79166
95987,5979,55355,"Williams","CA",39.139543,-122.20563
95988,8913,48443,"Willows","CA",39.499754,-122.20773
95991,41212,43165,"Yuba City","CA",39.114138,-121.6196
95993,35847,64034,"Yuba City","CA",39.109272,-121.68033
96001,34469,46422,"Redding","CA",40.56816,-122.41519
96002,33202,43657,"Redding","CA",40.539302,-122.33279
96003,44398,46497,"Redding","CA",40.641389,-122.34206
96006,400,65625,"Adin","CA",41.190742,-120.90294
96007,22942,38907,"Anderson","CA",40.45453,-122.31101
96008,1128,53419,"Bella Vista","CA",40.732501,-122.11264
96009,329,56563,"Bieber","CA",41.119727,-121.1362
96010,187,32500,"Big Bar","CA",40.723792,-123.34016
96011,155,18750,"Big Bend","CA",41.027553,-121.91847
96013,3881,38089,"Burney","CA",40.926289,-121.68452
96014,152,57917,"Callahan","CA",41.32211,-122.81535
96015,814,24205,"Canby","CA",41.425912,-120.90316
96016,532,49732,"Cassel","CA",40.929301,-121.55711
96017,234,38438,"Castella","CA",41.109487,-122.33133
96019,10129,40455,"Shasta Lake","CA",40.682393,-122.36824
96020,2246,42433,"Chester","CA",40.289788,-121.23263
96021,16121,39756,"Corning","CA",39.918271,-122.21393
96022,17488,52154,"Cottonwood","CA",40.360583,-122.33544
96023,1339,30710,"Dorris","CA",41.963883,-121.89165
96024,1163,44583,"Douglas City","CA",40.606673,-122.92335
96025,2102,32721,"Dunsmuir","CA",41.221077,-122.28003
96027,2462,43430,"Etna","CA",41.414707,-122.96832
96028,1633,40781,"Fall River Mills","CA",41.056097,-121.49021
96029,165,54688,"Flournoy","CA",39.861821,-122.48014
96031,165,23542,"Forks Of Salmon","CA",41.228397,-123.20187
96032,2339,47625,"Fort Jones","CA",41.615475,-122.87744
96033,526,29306,"French Gulch","CA",40.736679,-122.61121
96034,285,30500,"Gazelle","CA",41.441194,-122.64688
96035,3604,44028,"Gerber","CA",40.039257,-122.16555
96037,220,14688,"Greenview","CA",41.53101,-122.95666
96038,599,38889,"Grenada","CA",41.604392,-122.52666
96039,1206,28750,"Happy Camp","CA",41.82087,-123.43126
96040,229,36429,"Hat Creek","CA",40.788512,-121.47668
96041,2795,26827,"Hayfork","CA",40.524496,-123.18307
96044,1040,37727,"Hornbrook","CA",41.925752,-122.52253
96046,255,29952,"Hyampom","CA",40.639108,-123.47525
96047,775,25662,"Igo","CA",40.472993,-122.63707
96048,977,34191,"Junction City","CA",40.850776,-122.92043
96049,90,12404,"Redding","CA",40.709783,-122.311628
96050,408,34464,"Klamath River","CA",41.831947,-122.9206
96051,1110,45268,"Lakehead","CA",40.939342,-122.42246
96052,1652,32634,"Lewiston","CA",40.743423,-122.81414
96054,294,21875,"Lookout","CA",41.285897,-121.16094
96055,4097,40747,"Los Molinos","CA",40.041399,-122.09793
96056,1407,44348,"Mcarthur","CA",41.114424,-121.332
96057,1332,38500,"Mccloud","CA",41.263103,-122.10297
96058,752,31058,"Macdoel","CA",41.790562,-121.94214
96059,711,36447,"Manton","CA",40.437443,-121.84678
96061,19,78750,"Mill Creek","CA",40.310324,-121.43316
96062,1253,61488,"Millville","CA",40.577799,-122.10148
96063,222,52500,"Mineral","CA",40.371043,-121.58245
96064,4762,42627,"Montague","CA",41.736424,-122.40008
96065,387,36875,"Montgomery Creek","CA",40.876184,-121.88975
96067,6994,46318,"Mount Shasta","CA",41.317771,-122.31207
96068,135,38750,"Nubieber","CA",41.102891,-121.19828
96069,880,36310,"Oak Run","CA",40.705474,-122.021
96071,77,36875,"Old Station","CA",40.646417,-121.4418
96073,4502,81328,"Palo Cedro","CA",40.562648,-122.2255
96074,199,31250,"Paskenta","CA",39.878018,-122.57972
96075,308,20972,"Paynes Creek","CA",40.338253,-121.84025
96076,88,41042,"Platina","CA",40.366349,-122.94566
96080,27650,39288,"Red Bluff","CA",40.183837,-122.24074
96084,530,42619,"Round Mountain","CA",40.871548,-121.98807
96085,50,64219,"Scott Bar","CA",41.734832,-123.07218
96086,379,21838,"Seiad Valley","CA",41.86235,-123.24091
96087,525,27727,"Shasta","CA",40.608728,-122.51427
96088,4099,47440,"Shingletown","CA",40.504853,-121.83501
96090,397,47679,"Tehama","CA",40.024337,-122.12378
96091,578,31917,"Trinity Center","CA",41.004651,-122.71541
96092,277,39013,"Vina","CA",39.941595,-122.03746
96093,4006,44554,"Weaverville","CA",40.734483,-122.93982
96094,6370,41772,"Weed","CA",41.460403,-122.38544
96096,814,58889,"Whitmore","CA",40.63446,-121.91202
96097,9790,28953,"Yreka","CA",41.749249,-122.64479
96101,5260,41016,"Alturas","CA",41.439363,-120.58771
96103,1357,60268,"Blairsden-Graeagle","CA",39.779486,-120.64058
96104,548,29048,"Cedarville","CA",41.527226,-120.13826
96105,165,43971,"Chilcoot","CA",39.862832,-120.17303
96106,275,80313,"Clio","CA",39.743835,-120.58114
96107,1077,52279,"Coleville","CA",38.475853,-119.49014
96108,7,0,"Davis Creek","CA",41.736074,-120.3778
96109,731,29659,"Doyle","CA",40.030098,-120.11304
96110,129,26771,"Eagleville","CA",41.251918,-120.12897
96111,69,34688,"Floriston","CA",39.392752,-120.021212
96112,230,26250,"Fort Bidwell","CA",41.90749,-120.14789
96113,2294,47644,"Herlong","CA",40.158794,-120.18597
96114,3315,69688,"Janesville","CA",40.295652,-120.51775
96115,212,31250,"Lake City","CA",41.688163,-120.23924
96116,162,24625,"Likely","CA",41.268746,-120.42843
96117,244,49063,"Litchfield","CA",40.446122,-120.35776
96118,1590,44250,"Loyalton","CA",39.663256,-120.24835
96119,71,43750,"Madeline","CA",41.021344,-120.52472
96120,1091,61157,"Markleeville","CA",38.76467,-119.85236
96121,249,87596,"Milford","CA",40.169038,-120.37815
96122,4382,34945,"Portola","CA",39.801047,-120.48359
96123,36,33333,"Ravendale","CA",40.800556,-120.36374
96124,366,41522,"Calpine","CA",39.663242,-120.43806
96125,285,109545,"Sierra City","CA",39.598792,-120.63432
96126,133,32500,"Sierraville","CA",39.560357,-120.35662
96128,758,70781,"Standish","CA",40.34863,-120.4065
96129,35,0,"Beckwourth","CA",39.772064,-120.405095
96130,21920,54527,"Susanville","CA",40.474951,-120.67685
96132,103,42500,"Termo","CA",40.921124,-120.62265
96133,160,28261,"Topaz","CA",38.651141,-119.49874
96134,2506,37235,"Tulelake","CA",41.874847,-121.43738
96135,0,0,"Vinton","CA",40.02349,-120.79861
96136,135,135076,"Wendel","CA",40.283378,-120.12859
96137,3606,48950,"Westwood","CA",40.290007,-121.05272
96140,1126,72204,"Carnelian Bay","CA",39.223151,-120.08627
96141,669,57212,"Homewood","CA",39.093271,-120.16325
96142,731,42857,"Tahoma","CA",39.037696,-120.12438
96143,3855,40340,"Kings Beach","CA",39.241961,-120.02809
96145,3215,68887,"Tahoe City","CA",39.177383,-120.14607
96146,823,53250,"Olympic Valley","CA",39.180983,-120.21804
96148,781,52841,"Tahoe Vista","CA",39.243877,-120.05437
96150,28618,47500,"South Lake Tahoe","CA",38.908741,-120.00992
96155,0,0,"South Lake Tahoe","CA",38.844909,-120.042996
96161,18475,75172,"Truckee","CA",39.339574,-120.22805
97635,303,31477,"New Pine Creek","CA",41.924974,-120.28989
